uni_id	FCA_id	FCA_name	steps_from_Eukaryota
Q7L5L3	2759	Eukaryota	0
Q9NXP7	2759	Eukaryota	0
Q6PIY7	2759	Eukaryota	0
P43220	2759	Eukaryota	0
O94923	33154	Opisthokonta	1
P48060	2759	Eukaryota	0
A6NK44	2759	Eukaryota	0
O95838	2759	Eukaryota	0
P04921	2759	Eukaryota	0
Q6ZS86	33208	Metazoa	2
Q7Z4W1	2759	Eukaryota	0
Q9BTE1	2759	Eukaryota	0
O43602	2759	Eukaryota	0
O75140	2759	Eukaryota	0
O75937	33208	Metazoa	2
Q9H3Z4	2759	Eukaryota	0
P49184	33208	Metazoa	2
Q92874	33208	Metazoa	2
Q9P104	2759	Eukaryota	0
Q8IZD9	2759	Eukaryota	0
P16444	2759	Eukaryota	0
Q9NP66	2759	Eukaryota	0
Q96ED9	2759	Eukaryota	0
Q86YZ3	2759	Eukaryota	0
Q5SSJ5	2759	Eukaryota	0
O60812	33154	Opisthokonta	1
P14866	2759	Eukaryota	0
P84074	2759	Eukaryota	0
Q00839	2759	Eukaryota	0
P25021	2759	Eukaryota	0
O00198	9347	Eutheria	18
Q8WWY6	2759	Eukaryota	0
Q12988	2759	Eukaryota	0
Q0VDF9	33208	Metazoa	2
P11142	2759	Eukaryota	0
Q96RQ3	2759	Eukaryota	0
Q9BUP3	2759	Eukaryota	0
Q9HCC0	2759	Eukaryota	0
P83110	2759	Eukaryota	0
Q96IJ6	2759	Eukaryota	0
P04899	2759	Eukaryota	0
O95837	2759	Eukaryota	0
Q08379	2759	Eukaryota	0
Q8TBA6	2759	Eukaryota	0
Q9BXV9	32524	Amniota	15
Q7Z5G4	33154	Opisthokonta	1
Q14789	33511	Deuterostomia	5
Q6ZVE7	2759	Eukaryota	0
O00461	2759	Eukaryota	0
Q96P66	33208	Metazoa	2
Q5VW38	2759	Eukaryota	0
P13224	33213	Bilateria	4
Q86V85	2759	Eukaryota	0
Q8NEC7	33208	Metazoa	2
O60573	2759	Eukaryota	0
Q8N5X7	2759	Eukaryota	0
Q9H116	2759	Eukaryota	0
P16402	2759	Eukaryota	0
P07305	2759	Eukaryota	0
A0PJZ3	33208	Metazoa	2
P13807	2759	Eukaryota	0
Q14520	2759	Eukaryota	0
Q8NG08	2759	Eukaryota	0
Q30201	33208	Metazoa	2
Q9NWT6	33208	Metazoa	2
Q12766	6072	Eumetazoa	3
Q9UGU5	6072	Eumetazoa	3
Q96RW7	2759	Eukaryota	0
A2RU54	2759	Eukaryota	0
P19622	2759	Eukaryota	0
Q86YM7	2759	Eukaryota	0
P50135	2759	Eukaryota	0
P0DMR1	33154	Opisthokonta	1
P37235	2759	Eukaryota	0
Q86UW8	2759	Eukaryota	0
Q969F9	33208	Metazoa	2
Q9NQG7	33208	Metazoa	2
Q8WWQ2	2759	Eukaryota	0
Q9NWW9	2759	Eukaryota	0
P56270	2759	Eukaryota	0
O43148	2759	Eukaryota	0
Q5VTY9	2759	Eukaryota	0
Q9UM44	33208	Metazoa	2
Q9XRX5	1437010	Boreoeutheria	19
Q9Y241	2759	Eukaryota	0
Q14527	2759	Eukaryota	0
P26583	2759	Eukaryota	0
Q95460	33208	Metazoa	2
Q05925	2759	Eukaryota	0
P0CJ68	2759	Eukaryota	0
Q86VS8	2759	Eukaryota	0
Q3SXM5	2759	Eukaryota	0
Q6YN16	33154	Opisthokonta	1
Q03933	2759	Eukaryota	0
Q4G112	2759	Eukaryota	0
Q00613	2759	Eukaryota	0
Q96JZ2	33208	Metazoa	2
P21941	2759	Eukaryota	0
P43243	33213	Bilateria	4
Q8NHZ7	2759	Eukaryota	0
Q9BYM8	2759	Eukaryota	0
Q8IX15	33154	Opisthokonta	1
B7ZW38	33154	Opisthokonta	1
Q9BPY8	33213	Bilateria	4
Q6UXD1	9347	Eutheria	18
Q9NZL9	2759	Eukaryota	0
P34931	2759	Eukaryota	0
O75506	2759	Eukaryota	0
C9JCN9	2759	Eukaryota	0
O75031	33208	Metazoa	2
Q9UBD0	33154	Opisthokonta	1
Q96LI6	6072	Eumetazoa	3
O00339	6072	Eumetazoa	3
O15232	2759	Eukaryota	0
O95460	2759	Eukaryota	0
Q9Y586	2759	Eukaryota	0
Q8N8X9	6072	Eumetazoa	3
A6NDZ8	2759	Eukaryota	0
P48723	6072	Eumetazoa	3
Q6VMQ6	33208	Metazoa	2
P34932	2759	Eukaryota	0
O14558	2759	Eukaryota	0
O43772	2759	Eukaryota	0
Q53FT3	2759	Eukaryota	0
Q9Y2N7	2759	Eukaryota	0
Q96QV1	2759	Eukaryota	0
P54868	2759	Eukaryota	0
Q8TB92	2759	Eukaryota	0
O75330	2759	Eukaryota	0
Q9BUJ2	2759	Eukaryota	0
O60307	2759	Eukaryota	0
Q92598	2759	Eukaryota	0
P04196	33213	Bilateria	4
Q96MM6	2759	Eukaryota	0
Q9Y661	2759	Eukaryota	0
Q8IZT8	2759	Eukaryota	0
O95757	2759	Eukaryota	0
P07900	2759	Eukaryota	0
B0YJ81	2759	Eukaryota	0
Q6PII5	2759	Eukaryota	0
O43593	2759	Eukaryota	0
P09105	2759	Eukaryota	0
Q7Z353	33154	Opisthokonta	1
Q86WZ0	33208	Metazoa	2
Q9P0W2	2759	Eukaryota	0
Q9Y5L2	32525	Theria	17
A8MTL9	2759	Eukaryota	0
P55795	2759	Eukaryota	0
P35680	2759	Eukaryota	0
Q9NWW0	33213	Bilateria	4
Q9GZV7	2759	Eukaryota	0
O43390	2759	Eukaryota	0
Q9BTY7	2759	Eukaryota	0
Q9BX68	2759	Eukaryota	0
O14964	2759	Eukaryota	0
Q96L11	32524	Amniota	15
A4D1U4	33154	Opisthokonta	1
Q8TCT9	2759	Eukaryota	0
Q6NT76	33213	Bilateria	4
Q1KMD3	2759	Eukaryota	0
Q9UJC3	2759	Eukaryota	0
Q8N7B1	2759	Eukaryota	0
Q9NSB8	2759	Eukaryota	0
P00492	2759	Eukaryota	0
Q9Y251	2759	Eukaryota	0
P04201	33213	Bilateria	4
Q9H3N8	2759	Eukaryota	0
Q99714	2759	Eukaryota	0
A2PYH4	2759	Eukaryota	0
Q03014	2759	Eukaryota	0
P09601	2759	Eukaryota	0
Q9NSC5	2759	Eukaryota	0
B2RXH8	33154	Opisthokonta	1
Q9NZL4	2759	Eukaryota	0
Q9UM19	2759	Eukaryota	0
O60506	2759	Eukaryota	0
P14060	33154	Opisthokonta	1
P08908	2759	Eukaryota	0
P30939	2759	Eukaryota	0
Q5VUR7	2759	Eukaryota	0
Q9NY61	2759	Eukaryota	0
Q8WWZ7	33208	Metazoa	2
Q8N2K0	2759	Eukaryota	0
Q96GS6	2759	Eukaryota	0
Q8N0Z2	2759	Eukaryota	0
P04440	33213	Bilateria	4
P55039	2759	Eukaryota	0
Q9H069	2759	Eukaryota	0
P01909	2759	Eukaryota	0
Q13115	2759	Eukaryota	0
O95672	2759	Eukaryota	0
Q96DC8	2759	Eukaryota	0
O75530	2759	Eukaryota	0
O00155	117571	Euteleostomi	11
Q8NDV2	2759	Eukaryota	0
Q9BUY7	33208	Metazoa	2
Q8IYX4	33208	Metazoa	2
Q99543	2759	Eukaryota	0
Q14183	33208	Metazoa	2
A6NNA5	2759	Eukaryota	0
Q12882	2759	Eukaryota	0
Q8IY82	2759	Eukaryota	0
Q30154	33213	Bilateria	4
P35462	2759	Eukaryota	0
Q8TD84	2759	Eukaryota	0
Q9BVJ7	33154	Opisthokonta	1
Q5VZP5	2759	Eukaryota	0
Q9Y4J8	33154	Opisthokonta	1
Q9UNI6	2759	Eukaryota	0
Q6XUX3	33154	Opisthokonta	1
Q13202	2759	Eukaryota	0
P28562	2759	Eukaryota	0
O14640	2759	Eukaryota	0
Q8WXX0	2759	Eukaryota	0
O00716	2759	Eukaryota	0
Q14204	2759	Eukaryota	0
O00399	2759	Eukaryota	0
Q9NR30	2759	Eukaryota	0
P35638	2759	Eukaryota	0
Q6P3S1	2759	Eukaryota	0
Q8IV53	33208	Metazoa	2
Q68D51	33208	Metazoa	2
O75064	33154	Opisthokonta	1
Q07507	6072	Eumetazoa	3
Q9NTK1	33213	Bilateria	4
Q8NBQ5	2759	Eukaryota	0
P37058	2759	Eukaryota	0
Q92506	2759	Eukaryota	0
P09417	2759	Eukaryota	0
O95661	33154	Opisthokonta	1
Q969H9	1437010	Boreoeutheria	19
Q8NFW5	2759	Eukaryota	0
Q9NQL9	33154	Opisthokonta	1
Q96MA1	33208	Metazoa	2
Q8N7S2	2759	Eukaryota	0
Q99615	2759	Eukaryota	0
Q99704	6072	Eumetazoa	3
Q9BQC3	2759	Eukaryota	0
Q9BU89	2759	Eukaryota	0
Q7L8W6	2759	Eukaryota	0
Q92608	2759	Eukaryota	0
Q9H7D0	2759	Eukaryota	0
Q9NZH0	33154	Opisthokonta	1
Q9C005	2759	Eukaryota	0
Q5JU00	2759	Eukaryota	0
P01906	2759	Eukaryota	0
Q8NBA8	2759	Eukaryota	0
O75319	2759	Eukaryota	0
A6NLW8	2759	Eukaryota	0
Q9NYC9	2759	Eukaryota	0
Q14956	33208	Metazoa	2
Q8NEU8	33208	Metazoa	2
Q9BZG8	2759	Eukaryota	0
Q96DY2	33208	Metazoa	2
Q9Y295	2759	Eukaryota	0
P13762	33213	Bilateria	4
Q8TB45	33154	Opisthokonta	1
Q96T75	2759	Eukaryota	0
Q08554	2759	Eukaryota	0
Q9NRD9	2759	Eukaryota	0
Q86Y13	33154	Opisthokonta	1
O43781	2759	Eukaryota	0
O43491	2759	Eukaryota	0
Q9HCM4	2759	Eukaryota	0
O75923	2759	Eukaryota	0
Q9BY08	2759	Eukaryota	0
O95905	2759	Eukaryota	0
O75521	2759	Eukaryota	0
P12724	33213	Bilateria	4
O94830	2759	Eukaryota	0
Q53GQ0	2759	Eukaryota	0
Q7Z5P4	2759	Eukaryota	0
Q9BPX1	2759	Eukaryota	0
P37059	2759	Eukaryota	0
A0PJE2	2759	Eukaryota	0
O75911	2759	Eukaryota	0
Q9BTZ2	2759	Eukaryota	0
Q96SL1	33208	Metazoa	2
Q9Y5R5	2759	Eukaryota	0
Q7Z6W7	2759	Eukaryota	0
Q18PE1	6072	Eumetazoa	3
Q9P2X0	2759	Eukaryota	0
Q96BY6	2759	Eukaryota	0
Q5D0E6	33208	Metazoa	2
P61803	2759	Eukaryota	0
P59103	33213	Bilateria	4
Q9Y6G9	2759	Eukaryota	0
Q9H816	2759	Eukaryota	0
P51659	2759	Eukaryota	0
Q6UX07	2759	Eukaryota	0
P28068	33213	Bilateria	4
Q9Y5R6	33213	Bilateria	4
Q4LDG9	33208	Metazoa	2
P18858	2759	Eukaryota	0
P31689	2759	Eukaryota	0
Q96KC8	2759	Eukaryota	0
Q96SD1	2759	Eukaryota	0
Q9UPQ8	2759	Eukaryota	0
P35052	2759	Eukaryota	0
P56282	2759	Eukaryota	0
Q96MC2	2759	Eukaryota	0
P21728	2759	Eukaryota	0
P01903	2759	Eukaryota	0
Q14195	2759	Eukaryota	0
P21917	2759	Eukaryota	0
Q14117	2759	Eukaryota	0
Q86UW9	2759	Eukaryota	0
Q9BV47	2759	Eukaryota	0
Q8N9I9	2759	Eukaryota	0
Q96G46	2759	Eukaryota	0
Q9GZR7	2759	Eukaryota	0
Q9UHL0	2759	Eukaryota	0
Q9H8H2	2759	Eukaryota	0
Q9NXZ2	33208	Metazoa	2
Q14154	2759	Eukaryota	0
Q8IWF6	2759	Eukaryota	0
Q96Q80	2759	Eukaryota	0
O96015	33208	Metazoa	2
Q92782	2759	Eukaryota	0
Q9H2P9	2759	Eukaryota	0
Q96HP0	2759	Eukaryota	0
Q8NEX9	2759	Eukaryota	0
Q8NBI3	33213	Bilateria	4
O95995	2759	Eukaryota	0
Q9BPU6	2759	Eukaryota	0
P57055	6072	Eumetazoa	3
Q9H410	6072	Eumetazoa	3
Q96EV8	2759	Eukaryota	0
Q14126	2759	Eukaryota	0
Q8NFT8	2759	Eukaryota	0
Q9UDY4	2759	Eukaryota	0
O75190	2759	Eukaryota	0
Q8NHS0	2759	Eukaryota	0
P25685	2759	Eukaryota	0
Q8TEK3	2759	Eukaryota	0
Q9Y3R5	33154	Opisthokonta	1
Q8WZ79	2759	Eukaryota	0
Q9H4B8	2759	Eukaryota	0
P78333	2759	Eukaryota	0
Q5T6X5	2759	Eukaryota	0
A6NFQ7	2759	Eukaryota	0
Q8TE96	33213	Bilateria	4
Q8N608	33154	Opisthokonta	1
Q8NEE6	2759	Eukaryota	0
A6NNS2	2759	Eukaryota	0
O14531	2759	Eukaryota	0
Q02413	2759	Eukaryota	0
Q86Y01	2759	Eukaryota	0
Q9H1R2	2759	Eukaryota	0
P33316	2759	Eukaryota	0
Q9BYX4	2759	Eukaryota	0
Q8IVU1	2759	Eukaryota	0
P29460	6072	Eumetazoa	3
Q9HBE5	33208	Metazoa	2
Q6UW32	33154	Opisthokonta	1
Q6UWQ7	33213	Bilateria	4
Q9NPH9	33213	Bilateria	4
Q9H5V7	2759	Eukaryota	0
Q9NV31	2759	Eukaryota	0
Q0VD86	33213	Bilateria	4
P15260	2759	Eukaryota	0
Q01101	33154	Opisthokonta	1
Q9Y573	2759	Eukaryota	0
Q15051	33208	Metazoa	2
P10914	33208	Metazoa	2
Q13576	2759	Eukaryota	0
Q02363	2759	Eukaryota	0
P14735	2759	Eukaryota	0
Q5VY09	33213	Bilateria	4
P46695	33213	Bilateria	4
O00425	2759	Eukaryota	0
P01574	33213	Bilateria	4
Q86WN2	33213	Bilateria	4
P05000	33213	Bilateria	4
Q969P0	2759	Eukaryota	0
Q12894	2759	Eukaryota	0
O00410	2759	Eukaryota	0
P23677	33154	Opisthokonta	1
Q3MIP1	2759	Eukaryota	0
Q8IXL9	32524	Amniota	15
P0C7M6	9347	Eutheria	18
Q86VS3	2759	Eukaryota	0
Q86U28	2759	Eukaryota	0
Q9BUE6	2759	Eukaryota	0
Q9BZI1	2759	Eukaryota	0
P78415	2759	Eukaryota	0
Q02556	2759	Eukaryota	0
Q9BUR5	2759	Eukaryota	0
Q8WZA9	117571	Euteleostomi	11
Q9H1K1	2759	Eukaryota	0
Q9NQ38	33213	Bilateria	4
P58062	2759	Eukaryota	0
P61371	2759	Eukaryota	0
O14879	2759	Eukaryota	0
Q96PC5	33154	Opisthokonta	1
P52292	2759	Eukaryota	0
P12268	2759	Eukaryota	0
Q9GZP8	9347	Eutheria	18
Q53TQ3	2759	Eukaryota	0
Q8NBZ0	2759	Eukaryota	0
P17181	2759	Eukaryota	0
P48551	33213	Bilateria	4
Q9H160	2759	Eukaryota	0
P09529	6072	Eumetazoa	3
Q9UNL4	2759	Eukaryota	0
Q8WYH8	2759	Eukaryota	0
Q96EL1	2759	Eukaryota	0
Q9NRR6	2759	Eukaryota	0
P06213	33208	Metazoa	2
Q8N201	33208	Metazoa	2
Q75QN2	2759	Eukaryota	0
Q68E01	2759	Eukaryota	0
Q96HW7	2759	Eukaryota	0
Q6P9B9	33154	Opisthokonta	1
Q5JSJ4	2759	Eukaryota	0
Q8IWB1	2759	Eukaryota	0
Q9NZI8	2759	Eukaryota	0
Q5TF58	2759	Eukaryota	0
Q9BW83	33208	Metazoa	2
P27352	33208	Metazoa	2
Q5DX21	2759	Eukaryota	0
Q96ID5	33154	Opisthokonta	1
P01563	33154	Opisthokonta	1
Q9NQS7	33154	Opisthokonta	1
P49441	2759	Eukaryota	0
Q96T92	33154	Opisthokonta	1
F8WCM5	2759	Eukaryota	0
P14616	33208	Metazoa	2
Q9BT40	2759	Eukaryota	0
Q9NVR2	33154	Opisthokonta	1
Q2T9L4	2759	Eukaryota	0
Q6ZSG2	6072	Eumetazoa	3
Q9H0H0	2759	Eukaryota	0
Q9NVM9	33154	Opisthokonta	1
O95373	2759	Eukaryota	0
O15397	2759	Eukaryota	0
P41236	2759	Eukaryota	0
O14654	33154	Opisthokonta	1
Q9NZN1	2759	Eukaryota	0
Q14653	2759	Eukaryota	0
Q5T764	2759	Eukaryota	0
P01589	33213	Bilateria	4
Q9UHD0	6072	Eumetazoa	3
P01583	33208	Metazoa	2
P01569	33154	Opisthokonta	1
Q9HBE4	33213	Bilateria	4
P30740	2759	Eukaryota	0
P01584	33213	Bilateria	4
Q01113	33213	Bilateria	4
Q5VWK5	33213	Bilateria	4
Q12906	2759	Eukaryota	0
Q14213	6072	Eumetazoa	3
Q9HB29	33208	Metazoa	2
A9UHW6	33208	Metazoa	2
P52294	2759	Eukaryota	0
Q96LU5	2759	Eukaryota	0
Q9P2X3	2759	Eukaryota	0
Q6PI98	2759	Eukaryota	0
Q3KP66	2759	Eukaryota	0
P55103	6072	Eumetazoa	3
P58166	6072	Eumetazoa	3
Q8IU57	2759	Eukaryota	0
O95050	2759	Eukaryota	0
Q9NPH2	2759	Eukaryota	0
P51460	32525	Theria	17
Q14641	2759	Eukaryota	0
Q9Y5Q6	7711	Chordata	6
Q13325	2759	Eukaryota	0
P32881	33154	Opisthokonta	1
Q9H293	33154	Opisthokonta	1
Q01638	2759	Eukaryota	0
Q9H0C8	2759	Eukaryota	0
O14732	2759	Eukaryota	0
Q17R60	6072	Eumetazoa	3
Q9C086	2759	Eukaryota	0
Q8NI35	33154	Opisthokonta	1
P05111	7711	Chordata	6
Q27J81	2759	Eukaryota	0
Q9NXR8	2759	Eukaryota	0
Q9NTI7	33213	Bilateria	4
Q96PE3	2759	Eukaryota	0
Q9NVH2	2759	Eukaryota	0
Q9NV88	2759	Eukaryota	0
Q9BXS1	2759	Eukaryota	0
P50213	2759	Eukaryota	0
O75144	33208	Metazoa	2
P35475	2759	Eukaryota	0
Q96RY7	2759	Eukaryota	0
Q16666	33208	Metazoa	2
P47813	2759	Eukaryota	0
P05198	2759	Eukaryota	0
P20042	2759	Eukaryota	0
Q9P0W0	33154	Opisthokonta	1
Q9P2H3	2759	Eukaryota	0
Q6WRI0	2759	Eukaryota	0
Q8N9C0	33213	Bilateria	4
Q93033	2759	Eukaryota	0
Q9NSI5	33213	Bilateria	4
A6NJ69	9347	Eutheria	18
Q9H3U5	2759	Eukaryota	0
Q9NPH3	2759	Eukaryota	0
Q16552	33154	Opisthokonta	1
P13232	33154	Opisthokonta	1
Q13007	6072	Eumetazoa	3
P24394	6072	Eumetazoa	3
P22301	33213	Bilateria	4
O95976	33213	Bilateria	4
A0AVF1	2759	Eukaryota	0
Q8IY31	2759	Eukaryota	0
Q6K0P9	33208	Metazoa	2
Q6ZSS7	2759	Eukaryota	0
Q5VVH5	33208	Metazoa	2
Q14116	33213	Bilateria	4
Q86V88	2759	Eukaryota	0
Q9P0M4	33154	Opisthokonta	1
P24001	9347	Eutheria	18
Q9UKT9	33154	Opisthokonta	1
Q13478	2759	Eukaryota	0
P60568	33213	Bilateria	4
Q9NZH6	33213	Bilateria	4
Q6B9Z1	33154	Opisthokonta	1
Q8NEV9	33213	Bilateria	4
O00629	2759	Eukaryota	0
Q14974	2759	Eukaryota	0
P29218	2759	Eukaryota	0
P80217	33213	Bilateria	4
Q9UMF0	2759	Eukaryota	0
Q13907	2759	Eukaryota	0
P51553	2759	Eukaryota	0
Q2VIR3	2759	Eukaryota	0
P46199	2759	Eukaryota	0
Q01629	33208	Metazoa	2
Q8IZJ0	33213	Bilateria	4
Q8N6C5	33208	Metazoa	2
P01579	33213	Bilateria	4
Q9NWB7	2759	Eukaryota	0
P15814	33208	Metazoa	2
Q8WWZ1	33208	Metazoa	2
Q70UQ0	33208	Metazoa	2
P27930	6072	Eumetazoa	3
P14784	33213	Bilateria	4
P05014	33154	Opisthokonta	1
P40189	33208	Metazoa	2
Q6UX52	117571	Euteleostomi	11
O14645	2759	Eukaryota	0
Q5T953	33213	Bilateria	4
P22304	33208	Metazoa	2
P01591	33213	Bilateria	4
Q14623	2759	Eukaryota	0
Q96LB3	33154	Opisthokonta	1
P40933	7776	Gnathostomata	9
Q13422	33154	Opisthokonta	1
Q8TAD2	33154	Opisthokonta	1
O95760	33213	Bilateria	4
P26951	32525	Theria	17
P05231	33213	Bilateria	4
Q6UXB1	33213	Bilateria	4
Q86VF2	33213	Bilateria	4
P49753	6072	Eumetazoa	3
Q8N9L9	6072	Eumetazoa	3
P33121	2759	Eukaryota	0
Q68CK6	33154	Opisthokonta	1
P36896	2759	Eukaryota	0
P40394	2759	Eukaryota	0
P11766	2759	Eukaryota	0
P07550	2759	Eukaryota	0
P55196	2759	Eukaryota	0
Q6UXC1	33154	Opisthokonta	1
Q5VTM2	2759	Eukaryota	0
O95394	2759	Eukaryota	0
Q9BY15	2759	Eukaryota	0
Q5TGY3	2759	Eukaryota	0
Q9H9L7	33208	Metazoa	2
Q9H9G7	2759	Eukaryota	0
Q96JD6	2759	Eukaryota	0
Q495B1	2759	Eukaryota	0
A6NHY2	2759	Eukaryota	0
Q02040	2759	Eukaryota	0
P31751	2759	Eukaryota	0
P27348	2759	Eukaryota	0
P62258	2759	Eukaryota	0
Q9Y2T4	2759	Eukaryota	0
Q9Y3L3	2759	Eukaryota	0
P29372	2759	Eukaryota	0
Q5VST6	2759	Eukaryota	0
Q8IZP0	2759	Eukaryota	0
Q969K4	2759	Eukaryota	0
Q8WU67	2759	Eukaryota	0
Q9H172	2759	Eukaryota	0
Q8TB40	2759	Eukaryota	0
Q8WTS1	2759	Eukaryota	0
Q15018	33154	Opisthokonta	1
Q9UKU7	2759	Eukaryota	0
P25106	2759	Eukaryota	0
Q99424	2759	Eukaryota	0
Q96QF7	2759	Eukaryota	0
P61163	2759	Eukaryota	0
Q8NER5	2759	Eukaryota	0
P60709	2759	Eukaryota	0
P63267	33154	Opisthokonta	1
O75078	2759	Eukaryota	0
Q13444	2759	Eukaryota	0
Q6ZNF0	2759	Eukaryota	0
O00767	2759	Eukaryota	0
O15254	2759	Eukaryota	0
Q3I5F7	6072	Eumetazoa	3
O60488	2759	Eukaryota	0
Q9ULC5	2759	Eukaryota	0
Q03154	2759	Eukaryota	0
Q8NFM4	2759	Eukaryota	0
Q9Y6U3	2759	Eukaryota	0
Q96PN6	2759	Eukaryota	0
Q96SZ5	2759	Eukaryota	0
Q9BRR6	2759	Eukaryota	0
O60241	2759	Eukaryota	0
Q8N302	2759	Eukaryota	0
Q9BYV1	2759	Eukaryota	0
Q9UKA4	33208	Metazoa	2
Q5T1N1	33213	Bilateria	4
Q9ULX6	2759	Eukaryota	0
O75969	33213	Bilateria	4
P24298	2759	Eukaryota	0
P36544	2759	Eukaryota	0
P11229	2759	Eukaryota	0
O14561	2759	Eukaryota	0
P68032	2759	Eukaryota	0
Q8NEB7	33213	Bilateria	4
Q96CM8	2759	Eukaryota	0
Q8NCV1	7776	Gnathostomata	9
Q5T7M4	33208	Metazoa	2
Q8N4X5	33154	Opisthokonta	1
P51816	2759	Eukaryota	0
Q9UHB7	2759	Eukaryota	0
P06280	2759	Eukaryota	0
Q9Y4W6	2759	Eukaryota	0
Q5I7T1	2759	Eukaryota	0
Q9H0C2	2759	Eukaryota	0
Q8IZF7	2759	Eukaryota	0
Q8IZF6	33208	Metazoa	2
P02708	2759	Eukaryota	0
P08913	2759	Eukaryota	0
O43707	33154	Opisthokonta	1
Q96M93	33213	Bilateria	4
P55263	2759	Eukaryota	0
Q8TED9	33154	Opisthokonta	1
Q5BKT4	2759	Eukaryota	0
Q96K78	33208	Metazoa	2
O95433	2759	Eukaryota	0
Q9UKB5	33213	Bilateria	4
Q16352	2759	Eukaryota	0
O43918	2759	Eukaryota	0
P00352	2759	Eukaryota	0
P42330	2759	Eukaryota	0
Q5QJU3	33154	Opisthokonta	1
Q15825	2759	Eukaryota	0
P07510	33154	Opisthokonta	1
Q9UGM1	2759	Eukaryota	0
Q9NR19	2759	Eukaryota	0
Q53FZ2	33154	Opisthokonta	1
Q6NUN0	33154	Opisthokonta	1
Q86TW2	2759	Eukaryota	0
O95622	2759	Eukaryota	0
O43306	2759	Eukaryota	0
P54922	33154	Opisthokonta	1
Q16186	2759	Eukaryota	0
P55197	2759	Eukaryota	0
Q6ULP2	33208	Metazoa	2
Q8NB90	2759	Eukaryota	0
Q9NRN7	2759	Eukaryota	0
O14514	2759	Eukaryota	0
Q5T8D3	2759	Eukaryota	0
Q05901	2759	Eukaryota	0
Q9NUN7	2759	Eukaryota	0
P11230	2759	Eukaryota	0
Q15067	2759	Eukaryota	0
Q9NPJ3	2759	Eukaryota	0
O94805	2759	Eukaryota	0
Q9Y614	7776	Gnathostomata	9
Q9UKU0	2759	Eukaryota	0
O43184	2759	Eukaryota	0
Q08828	2759	Eukaryota	0
P78325	2759	Eukaryota	0
P10109	2759	Eukaryota	0
O60503	2759	Eukaryota	0
P08319	2759	Eukaryota	0
Q8IUX7	2759	Eukaryota	0
Q8IZF5	33208	Metazoa	2
Q8IZF2	2759	Eukaryota	0
Q14246	2759	Eukaryota	0
Q09666	33154	Opisthokonta	1
Q86SQ6	2759	Eukaryota	0
Q8TDN7	33154	Opisthokonta	1
Q9Y305	2759	Eukaryota	0
P21399	2759	Eukaryota	0
Q07001	33154	Opisthokonta	1
P22303	2759	Eukaryota	0
Q8WYK0	33154	Opisthokonta	1
Q9NUZ1	2759	Eukaryota	0
Q8TC94	7776	Gnathostomata	9
Q99965	2759	Eukaryota	0
P00813	2759	Eukaryota	0
Q13443	2759	Eukaryota	0
P35612	2759	Eukaryota	0
Q3LIE5	2759	Eukaryota	0
Q9UKF5	2759	Eukaryota	0
P08588	2759	Eukaryota	0
P12235	2759	Eukaryota	0
P42568	33208	Metazoa	2
Q5JWF8	32524	Amniota	15
Q9UKV3	2759	Eukaryota	0
Q8TDY3	32524	Amniota	15
P35609	33154	Opisthokonta	1
O75689	2759	Eukaryota	0
Q9UKF2	2759	Eukaryota	0
Q5VUY2	2759	Eukaryota	0
P51828	2759	Eukaryota	0
Q9UKJ8	2759	Eukaryota	0
Q9UKQ2	2759	Eukaryota	0
Q9Y2D8	2759	Eukaryota	0
Q15057	2759	Eukaryota	0
Q9NUQ8	2759	Eukaryota	0
Q9NRK6	2759	Eukaryota	0
Q9BYF1	33154	Opisthokonta	1
P30532	2759	Eukaryota	0
Q04844	33154	Opisthokonta	1
Q4L235	2759	Eukaryota	0
Q8TDG2	32524	Amniota	15
Q562R1	2759	Eukaryota	0
Q08AH1	33154	Opisthokonta	1
Q9H568	9347	Eutheria	18
P0C7M7	33154	Opisthokonta	1
Q8TC27	2759	Eukaryota	0
O15511	2759	Eukaryota	0
A6NK59	2759	Eukaryota	0
Q5FYB1	2759	Eukaryota	0
Q9NR71	2759	Eukaryota	0
Q9ULH1	33154	Opisthokonta	1
Q9Y284	2759	Eukaryota	0
Q8IXJ9	33154	Opisthokonta	1
P14415	2759	Eukaryota	0
Q4VNC0	2759	Eukaryota	0
Q8IUZ5	2759	Eukaryota	0
Q06055	2759	Eukaryota	0
Q96DT6	2759	Eukaryota	0
Q99941	2759	Eukaryota	0
P17544	2759	Eukaryota	0
Q8NHH9	2759	Eukaryota	0
Q6UY14	2759	Eukaryota	0
P54259	2759	Eukaryota	0
P51164	2759	Eukaryota	0
A1IGU5	2759	Eukaryota	0
Q14865	2759	Eukaryota	0
Q5FYB0	2759	Eukaryota	0
P51689	2759	Eukaryota	0
Q8WXK3	2759	Eukaryota	0
Q5FYA8	2759	Eukaryota	0
O00192	2759	Eukaryota	0
Q99929	2759	Eukaryota	0
P08243	33208	Metazoa	2
P32121	2759	Eukaryota	0
O95671	2759	Eukaryota	0
P20933	2759	Eukaryota	0
P10523	2759	Eukaryota	0
Q86TL0	2759	Eukaryota	0
Q9NVI7	2759	Eukaryota	0
Q9UII2	2759	Eukaryota	0
O75143	33208	Metazoa	2
Q03989	2759	Eukaryota	0
O14497	2759	Eukaryota	0
Q15052	2759	Eukaryota	0
Q969Q4	2759	Eukaryota	0
A6NH57	2759	Eukaryota	0
